id,film_id,actor_code,first_name,last_name
2073,387,78GS,GROUCHO,SINATRA
2074,387,155IT,IAN,TANDY
2075,387,168WW,WILL,WILSON
2076,387,181MC,MATTHEW,CARREY
2077,388,52CH,CARMEN,HUNT
2078,388,107GD,GINA,DEGENERES
2079,388,127KG,KEVIN,GARLAND
2080,388,183RC,RUSSELL,CLOSE
2081,389,34AO,AUDREY,OLIVIER
2082,389,35JD,JUDY,DEAN
2083,389,81SD,SCARLETT,DAMON
2084,389,183RC,RUSSELL,CLOSE
2085,390,26RC,RIP,CRAWFORD
2086,390,36BD,BURT,DUKAKIS
2087,390,133RP,RICHARD,PENN
2088,390,137MW,MORGAN,WILLIAMS
2089,390,183RC,RUSSELL,CLOSE
2090,391,49AC,ANNE,CRONYN
2091,391,86GC,GREG,CHAPLIN
2092,391,90SG,SEAN,GUINESS
2093,391,115HB,HARRISON,BALE
2094,391,129DC,DARYL,CRAWFORD
2095,391,182DA,DEBBIE,AKROYD
2096,392,5JL,JOHNNY,LOLLOBRIGIDA
2097,392,26RC,RIP,CRAWFORD
2098,392,63CW,CAMERON,WRAY
2099,392,107GD,GINA,DEGENERES
2100,392,195JS,JAYNE,SILVERSTONE
2101,393,3EC,ED,CHASE
2102,393,34AO,AUDREY,OLIVIER
2103,393,57JC,JUDE,CRUISE
2104,393,62JN,JAYNE,NEESON
2105,393,78GS,GROUCHO,SINATRA
2106,393,109SD,SYLVESTER,DERN
2107,393,144AW,ANGELA,WITHERSPOON
2108,394,40JC,JOHNNY,CAGE
2109,394,104PC,PENELOPE,CRONYN
2110,394,119WJ,WARREN,JACKMAN
2111,394,147FW,FAY,WINSLET
2112,394,163CW,CHRISTOPHER,WEST
2113,395,11ZC,ZERO,CAGE
2114,395,51GP,GARY,PHOENIX
2115,395,117RT,RENEE,TRACY
2116,395,125AN,ALBERT,NOLTE
2117,395,141CH,CATE,HARRIS
2118,395,165AG,AL,GARLAND
2119,395,198MK,MARY,KEITEL
2120,396,8MJ,MATTHEW,JOHANSSON
2121,396,40JC,JOHNNY,CAGE
2122,396,68RW,RIP,WINSLET
2123,396,69KP,KENNETH,PALTROW
2124,396,144AW,ANGELA,WITHERSPOON
2125,396,154MG,MERYL,GIBSON
2126,396,188RD,ROCK,DUKAKIS
2127,397,133RP,RICHARD,PENN
2128,397,171OP,OLYMPIA,PFEIFFER
2129,397,178LM,LISA,MONROE
2130,398,4JD,JENNIFER,DAVIS
2131,398,21KP,KIRSTEN,PALTROW
2132,398,27JM,JULIA,MCQUEEN
2133,398,62JN,JAYNE,NEESON
2134,398,65AH,ANGELA,HUDSON
2135,398,81SD,SCARLETT,DAMON
2136,398,169KH,KENNETH,HOFFMAN
2137,399,2NW,NICK,WAHLBERG
2138,399,71AG,ADAM,GRANT
2139,399,106GD,GROUCHO,DUNST
2140,399,118CA,CUBA,ALLEN
2141,399,154MG,MERYL,GIBSON
2142,400,12KB,KARL,BERRY
2143,400,49AC,ANNE,CRONYN
2144,400,157GM,GRETA,MALDEN
2145,401,32TH,TIM,HACKMAN
2146,401,50NH,NATALIE,HOPKINS
2147,401,104PC,PENELOPE,CRONYN
2148,401,136EM,ED,MANSFIELD
2149,401,161HH,HARVEY,HOPE
2150,401,176JC,JON,CHASE
2151,401,177GM,GENE,MCKELLEN
2152,402,94KT,KENNETH,TORN
2153,402,145KA,KIM,ALLEN
2154,402,146AJ,ALBERT,JOHANSSON
2155,402,147FW,FAY,WINSLET
2156,403,55FK,FAY,KILMER
2157,403,111CZ,CAMERON,ZELLWEGER
2158,403,113MH,MORGAN,HOPKINS
2159,403,138LD,LUCILLE,DEE
2160,403,181MC,MATTHEW,CARREY
2161,403,195JS,JAYNE,SILVERSTONE
2162,404,19BF,BOB,FAWCETT
2163,404,25KB,KEVIN,BLOOM
2164,404,143RD,RIVER,DEAN
2165,405,24CS,CAMERON,STREEP
2166,405,72SW,SEAN,WILLIAMS
2167,405,147FW,FAY,WINSLET
2168,405,173AD,ALAN,DREYFUSS
2169,405,175WH,WILLIAM,HACKMAN
2170,406,62JN,JAYNE,NEESON
2171,406,89CD,CHARLIZE,DENCH
2172,406,90SG,SEAN,GUINESS
2173,406,157GM,GRETA,MALDEN
2174,406,198MK,MARY,KEITEL
2175,407,45RK,REESE,KILMER
2176,407,46PG,PARKER,GOLDBERG
2177,407,49AC,ANNE,CRONYN
2178,407,52CH,CARMEN,HUNT
2179,407,111CZ,CAMERON,ZELLWEGER
2180,407,128CM,CATE,MCQUEEN
2181,407,155IT,IAN,TANDY
2182,408,51GP,GARY,PHOENIX
2183,408,67JB,JESSICA,BAILEY
2184,409,107GD,GINA,DEGENERES
2185,409,145KA,KIM,ALLEN
2186,409,162OK,OPRAH,KILMER
2187,409,163CW,CHRISTOPHER,WEST
2188,409,181MC,MATTHEW,CARREY
2189,410,36BD,BURT,DUKAKIS
2190,410,43KJ,KIRK,JOVOVICH
2191,410,89CD,CHARLIZE,DENCH
2192,410,132AH,ADAM,HOPPER
2193,410,133RP,RICHARD,PENN
2194,410,137MW,MORGAN,WILLIAMS
2195,410,146AJ,ALBERT,JOHANSSON
2196,410,147FW,FAY,WINSLET
2197,410,162OK,OPRAH,KILMER
2198,410,191GG,GREGORY,GOODING
2199,411,5JL,JOHNNY,LOLLOBRIGIDA
2200,411,25KB,KEVIN,BLOOM
2201,411,100SD,SPENCER,DEPP
2202,411,127KG,KEVIN,GARLAND
2203,411,185MB,MICHAEL,BOLGER
2204,411,190AB,AUDREY,BAILEY
2205,412,83BW,BEN,WILLIS
2206,412,116DS,DAN,STREEP
2207,412,119WJ,WARREN,JACKMAN
2208,412,188RD,ROCK,DUKAKIS
2209,412,193BT,BURT,TEMPLE
2210,413,62JN,JAYNE,NEESON
2211,413,84JP,JAMES,PITT
2212,413,134GH,GENE,HOPKINS
2213,413,182DA,DEBBIE,AKROYD
2214,414,7GM,GRACE,MOSTEL
2215,414,15CO,CUBA,OLIVIER
2216,414,23SK,SANDRA,KILMER
2217,414,70MM,MICHELLE,MCCONAUGHEY
2218,414,84JP,JAMES,PITT
2219,414,99JM,JIM,MOSTEL
2220,414,100SD,SPENCER,DEPP
2221,414,111CZ,CAMERON,ZELLWEGER
2222,414,120PM,PENELOPE,MONROE
2223,414,125AN,ALBERT,NOLTE
2224,414,136EM,ED,MANSFIELD
2225,414,161HH,HARVEY,HOPE
2226,415,14VB,VIVIEN,BERGEN
2227,415,27JM,JULIA,MCQUEEN
2228,415,39GB,GOLDIE,BRODY
2229,415,74MK,MILLA,KEITEL
2230,415,162OK,OPRAH,KILMER
2231,415,179EG,ED,GUINESS
2232,415,194MA,MERYL,ALLEN
2233,416,12KB,KARL,BERRY
2234,416,45RK,REESE,KILMER
2235,416,91CB,CHRISTOPHER,BERRY
2236,416,130GK,GRETA,KEITEL
2237,416,170MH,MENA,HOPPER
2238,417,14VB,VIVIEN,BERGEN
2239,417,50NH,NATALIE,HOPKINS
2240,417,56DH,DAN,HARRIS
2241,417,58CA,CHRISTIAN,AKROYD
2242,417,176JC,JON,CHASE
2243,417,187RB,RENEE,BALL
2244,418,14VB,VIVIEN,BERGEN
2245,418,22EM,ELVIS,MARX
2246,418,59DT,DUSTIN,TAUTOU
2247,418,102WT,WALTER,TORN
2248,418,119WJ,WARREN,JACKMAN
2249,418,129DC,DARYL,CRAWFORD
2250,418,159LB,LAURA,BRODY
2251,418,197RW,REESE,WEST
2252,419,23SK,SANDRA,KILMER
2253,419,126FT,FRANCES,TOMEI
2254,419,200TT,THORA,TEMPLE
2255,420,12KB,KARL,BERRY
2256,420,25KB,KEVIN,BLOOM
2257,420,44NS,NICK,STALLONE
2258,420,50NH,NATALIE,HOPKINS
2259,420,51GP,GARY,PHOENIX
2260,420,95DW,DARYL,WAHLBERG
2261,420,114MM,MORGAN,MCDORMAND
2262,420,116DS,DAN,STREEP
2263,420,136EM,ED,MANSFIELD
2264,420,181MC,MATTHEW,CARREY
2265,420,191GG,GREGORY,GOODING
2266,421,56DH,DAN,HARRIS
2267,421,85MZ,MINNIE,ZELLWEGER
2268,421,87SP,SPENCER,PECK
2269,421,154MG,MERYL,GIBSON
2270,421,165AG,AL,GARLAND
2271,421,182DA,DEBBIE,AKROYD
2272,422,148ED,EMILY,DEE
2273,422,186JZ,JULIA,ZELLWEGER
2274,423,49AC,ANNE,CRONYN
2275,423,60HB,HENRY,BERRY
2276,423,61CN,CHRISTIAN,NEESON
2277,423,117RT,RENEE,TRACY
2278,423,172GW,GROUCHO,WILLIAMS
2279,423,196BW,BELA,WALKEN
2280,424,52CH,CARMEN,HUNT
2281,424,66MT,MARY,TANDY
2282,424,95DW,DARYL,WAHLBERG
2283,424,120PM,PENELOPE,MONROE
2284,424,175WH,WILLIAM,HACKMAN
2285,425,39GB,GOLDIE,BRODY
2286,425,114MM,MORGAN,MCDORMAND
2287,425,161HH,HARVEY,HOPE
2288,426,21KP,KIRSTEN,PALTROW
2289,426,36BD,BURT,DUKAKIS
2290,426,58CA,CHRISTIAN,AKROYD
2291,426,166ND,NICK,DEGENERES
2292,426,190AB,AUDREY,BAILEY
2293,426,192JS,JOHN,SUVARI
2294,427,13UW,UMA,WOOD
2295,427,32TH,TIM,HACKMAN
2296,427,36BD,BURT,DUKAKIS
2297,427,93EP,ELLEN,PRESLEY
2298,427,146AJ,ALBERT,JOHANSSON
2299,427,155IT,IAN,TANDY
2300,427,185MB,MICHAEL,BOLGER
2301,428,19BF,BOB,FAWCETT
2302,428,48FD,FRANCES,DAY-LEWIS
2303,428,62JN,JAYNE,NEESON
2304,428,78GS,GROUCHO,SINATRA
2305,428,79MH,MAE,HOFFMAN
2306,428,94KT,KENNETH,TORN
2307,428,115HB,HARRISON,BALE
2308,428,125AN,ALBERT,NOLTE
2309,429,11ZC,ZERO,CAGE
2310,429,21KP,KIRSTEN,PALTROW
2311,429,123JD,JULIANNE,DENCH
2312,429,125AN,ALBERT,NOLTE
2313,429,146AJ,ALBERT,JOHANSSON
2314,430,22EM,ELVIS,MARX
2315,430,79MH,MAE,HOFFMAN
2316,430,96GW,GENE,WILLIS
2317,430,107GD,GINA,DEGENERES
2318,431,31SS,SISSY,SOBIESKI
2319,431,32TH,TIM,HACKMAN
2320,431,39GB,GOLDIE,BRODY
2321,431,95DW,DARYL,WAHLBERG
2322,431,102WT,WALTER,TORN
2323,431,129DC,DARYL,CRAWFORD
2324,431,130GK,GRETA,KEITEL
2325,431,147FW,FAY,WINSLET
2326,431,157GM,GRETA,MALDEN
2327,431,164HW,HUMPHREY,WILLIS
2328,432,86GC,GREG,CHAPLIN
2329,432,117RT,RENEE,TRACY
2330,432,131JJ,JANE,JACKMAN
2331,432,199JF,JULIA,FAWCETT
2332,433,11ZC,ZERO,CAGE
2333,433,49AC,ANNE,CRONYN
2334,433,61CN,CHRISTIAN,NEESON
2335,433,90SG,SEAN,GUINESS
2336,433,137MW,MORGAN,WILLIAMS
2337,433,150JN,JAYNE,NOLTE
2338,433,168WW,WILL,WILSON
2339,433,177GM,GENE,MCKELLEN
2340,434,9JS,JOE,SWANK
2341,434,44NS,NICK,STALLONE
2342,434,66MT,MARY,TANDY
2343,434,163CW,CHRISTOPHER,WEST
2344,434,169KH,KENNETH,HOFFMAN
2345,435,23SK,SANDRA,KILMER
2346,435,68RW,RIP,WINSLET
2347,435,110SD,SUSAN,DAVIS
2348,435,187RB,RENEE,BALL
2349,436,29AW,ALEC,WAYNE
2350,436,60HB,HENRY,BERRY
2351,436,75BP,BURT,POSEY
2352,436,80RC,RALPH,CRUZ
2353,436,92KA,KIRSTEN,AKROYD
2354,436,131JJ,JANE,JACKMAN
2355,437,50NH,NATALIE,HOPKINS
2356,437,57JC,JUDE,CRUISE
2357,437,97MH,MEG,HAWKE
2358,437,103ML,MATTHEW,LEIGH
2359,437,158VB,VIVIEN,BASINGER
2360,437,165AG,AL,GARLAND
2361,437,181MC,MATTHEW,CARREY
2362,437,182DA,DEBBIE,AKROYD
2363,437,185MB,MICHAEL,BOLGER
2364,438,1PG,PENELOPE,GUINESS
2365,438,16FC,FRED,COSTNER
2366,438,34AO,AUDREY,OLIVIER
2367,438,168WW,WILL,WILSON
2368,439,106GD,GROUCHO,DUNST
2369,439,175WH,WILLIAM,HACKMAN
2370,440,154MG,MERYL,GIBSON
2371,441,3EC,ED,CHASE
2372,441,176JC,JON,CHASE
2373,441,180JS,JEFF,SILVERSTONE
2374,441,187RB,RENEE,BALL
2375,442,77CM,CARY,MCCONAUGHEY
2376,442,90SG,SEAN,GUINESS
2377,442,123JD,JULIANNE,DENCH
2378,442,174MB,MICHAEL,BENING
2379,442,175WH,WILLIAM,HACKMAN
2380,443,92KA,KIRSTEN,AKROYD
2381,443,112RB,RUSSELL,BACALL
2382,443,147FW,FAY,WINSLET
2383,444,29AW,ALEC,WAYNE
2384,444,76AA,ANGELINA,ASTAIRE
2385,444,153MK,MINNIE,KILMER
2386,444,163CW,CHRISTOPHER,WEST
2387,445,15CO,CUBA,OLIVIER
2388,445,20LT,LUCILLE,TRACY
2389,445,62JN,JAYNE,NEESON
2390,445,75BP,BURT,POSEY
2391,445,93EP,ELLEN,PRESLEY
2392,445,107GD,GINA,DEGENERES
2393,446,75BP,BURT,POSEY
2394,446,85MZ,MINNIE,ZELLWEGER
2395,446,89CD,CHARLIZE,DENCH
2396,446,97MH,MEG,HAWKE
2397,446,102WT,WALTER,TORN
2398,446,123JD,JULIANNE,DENCH
2399,446,137MW,MORGAN,WILLIAMS
2400,446,138LD,LUCILLE,DEE
2401,446,150JN,JAYNE,NOLTE
2402,447,53MT,MENA,TEMPLE
2403,447,57JC,JUDE,CRUISE
2404,447,91CB,CHRISTOPHER,BERRY
2405,447,139EG,EWAN,GOODING
2406,447,150JN,JAYNE,NOLTE
2407,447,171OP,OLYMPIA,PFEIFFER
2408,448,38TM,TOM,MCKELLEN
2409,448,46PG,PARKER,GOLDBERG
2410,448,64RJ,RAY,JOHANSSON
2411,448,156FW,FAY,WOOD
2412,448,164HW,HUMPHREY,WILLIS
2413,448,185MB,MICHAEL,BOLGER
2414,449,23SK,SANDRA,KILMER
2415,449,29AW,ALEC,WAYNE
2416,449,121LB,LIZA,BERGMAN
2417,449,124SB,SCARLETT,BENING
2418,450,38TM,TOM,MCKELLEN
2419,450,71AG,ADAM,GRANT
2420,450,72SW,SEAN,WILLIAMS
2421,450,112RB,RUSSELL,BACALL
2422,450,125AN,ALBERT,NOLTE
2423,450,131JJ,JANE,JACKMAN
2424,450,171OP,OLYMPIA,PFEIFFER
2425,450,198MK,MARY,KEITEL
2426,451,6BN,BETTE,NICHOLSON
2427,451,90SG,SEAN,GUINESS
2428,451,116DS,DAN,STREEP
2429,451,151GH,GEOFFREY,HESTON
2430,451,174MB,MICHAEL,BENING
2431,452,69KP,KENNETH,PALTROW
2432,452,96GW,GENE,WILLIS
2433,452,114MM,MORGAN,MCDORMAND
2434,452,129DC,DARYL,CRAWFORD
2435,452,130GK,GRETA,KEITEL
2436,452,133RP,RICHARD,PENN
2437,452,184HG,HUMPHREY,GARLAND
2438,453,3EC,ED,CHASE
2439,453,11ZC,ZERO,CAGE
2440,453,16FC,FRED,COSTNER
2441,453,36BD,BURT,DUKAKIS
2442,453,70MM,MICHELLE,MCCONAUGHEY
2443,453,81SD,SCARLETT,DAMON
2444,453,82WJ,WOODY,JOLIE
2445,453,92KA,KIRSTEN,AKROYD
2446,453,93EP,ELLEN,PRESLEY
2447,453,130GK,GRETA,KEITEL
2448,453,138LD,LUCILLE,DEE
2449,454,14VB,VIVIEN,BERGEN
2450,454,107GD,GINA,DEGENERES
2451,454,119WJ,WARREN,JACKMAN
2452,455,16FC,FRED,COSTNER
2453,455,135RR,RITA,REYNOLDS
2454,455,160CD,CHRIS,DEPP
2455,456,13UW,UMA,WOOD
2456,456,16FC,FRED,COSTNER
2457,456,39GB,GOLDIE,BRODY
2458,456,46PG,PARKER,GOLDBERG
2459,456,181MC,MATTHEW,CARREY
2460,457,12KB,KARL,BERRY
2461,457,17HV,HELEN,VOIGHT
2462,457,56DH,DAN,HARRIS
2463,457,62JN,JAYNE,NEESON
2464,457,78GS,GROUCHO,SINATRA
2465,457,94KT,KENNETH,TORN
2466,457,106GD,GROUCHO,DUNST
2467,457,143RD,RIVER,DEAN
2468,457,145KA,KIM,ALLEN
2469,458,2NW,NICK,WAHLBERG
2470,458,8MJ,MATTHEW,JOHANSSON
2471,458,38TM,TOM,MCKELLEN
2472,458,77CM,CARY,MCCONAUGHEY
2473,458,81SD,SCARLETT,DAMON
2474,458,107GD,GINA,DEGENERES
2475,458,135RR,RITA,REYNOLDS
2476,458,149RT,RUSSELL,TEMPLE
2477,458,176JC,JON,CHASE
2478,458,177GM,GENE,MCKELLEN
2479,459,117RT,RENEE,TRACY
2480,459,127KG,KEVIN,GARLAND
2481,459,155IT,IAN,TANDY
2482,460,18DT,DAN,TORN
2483,460,58CA,CHRISTIAN,AKROYD
2484,460,84JP,JAMES,PITT
2485,461,51GP,GARY,PHOENIX
2486,461,85MZ,MINNIE,ZELLWEGER
2487,461,176JC,JON,CHASE
2488,461,191GG,GREGORY,GOODING
2489,462,18DT,DAN,TORN
2490,462,27JM,JULIA,MCQUEEN
2491,462,29AW,ALEC,WAYNE
2492,462,43KJ,KIRK,JOVOVICH
2493,462,56DH,DAN,HARRIS
2494,462,128CM,CATE,MCQUEEN
2495,462,156FW,FAY,WOOD
2496,462,193BT,BURT,TEMPLE
2497,462,200TT,THORA,TEMPLE
2498,463,4JD,JENNIFER,DAVIS
2499,463,7GM,GRACE,MOSTEL
2500,463,24CS,CAMERON,STREEP
2501,463,40JC,JOHNNY,CAGE
2502,463,45RK,REESE,KILMER
2503,463,46PG,PARKER,GOLDBERG
2504,463,104PC,PENELOPE,CRONYN
2505,463,109SD,SYLVESTER,DERN
2506,463,133RP,RICHARD,PENN
2507,463,151GH,GEOFFREY,HESTON
2508,463,179EG,ED,GUINESS
2509,464,76AA,ANGELINA,ASTAIRE
2510,464,198MK,MARY,KEITEL
2511,465,53MT,MENA,TEMPLE
2512,465,62JN,JAYNE,NEESON
2513,465,81SD,SCARLETT,DAMON
2514,465,192JS,JOHN,SUVARI
2515,465,200TT,THORA,TEMPLE
2516,466,36BD,BURT,DUKAKIS
2517,466,40JC,JOHNNY,CAGE
2518,466,69KP,KENNETH,PALTROW
2519,466,70MM,MICHELLE,MCCONAUGHEY
2520,466,97MH,MEG,HAWKE
2521,466,171OP,OLYMPIA,PFEIFFER
2522,467,37VB,VAL,BOLGER
2523,467,45RK,REESE,KILMER
2524,467,73GP,GARY,PENN
2525,467,107GD,GINA,DEGENERES
2526,467,141CH,CATE,HARRIS
2527,467,154MG,MERYL,GIBSON
2528,467,156FW,FAY,WOOD
2529,468,82WJ,WOODY,JOLIE
2530,468,117RT,RENEE,TRACY
2531,468,124SB,SCARLETT,BENING
2532,468,126FT,FRANCES,TOMEI
2533,468,148ED,EMILY,DEE
2534,468,150JN,JAYNE,NOLTE
2535,468,179EG,ED,GUINESS
2536,469,17HV,HELEN,VOIGHT
2537,469,49AC,ANNE,CRONYN
2538,469,64RJ,RAY,JOHANSSON
2539,469,106GD,GROUCHO,DUNST
2540,469,126FT,FRANCES,TOMEI
2541,469,160CD,CHRIS,DEPP
2542,469,161HH,HARVEY,HOPE
2543,469,164HW,HUMPHREY,WILLIS
2544,470,92KA,KIRSTEN,AKROYD
2545,470,122SN,SALMA,NOLTE
2546,470,142JR,JADA,RYDER
2547,470,192JS,JOHN,SUVARI
2548,471,64RJ,RAY,JOHANSSON
2549,471,65AH,ANGELA,HUDSON
2550,471,129DC,DARYL,CRAWFORD
2551,472,14VB,VIVIEN,BERGEN
2552,472,190AB,AUDREY,BAILEY
2553,473,19BF,BOB,FAWCETT
2554,473,33MP,MILLA,PECK
2555,473,79MH,MAE,HOFFMAN
2556,473,89CD,CHARLIZE,DENCH
2557,473,93EP,ELLEN,PRESLEY
2558,473,94KT,KENNETH,TORN
2559,473,144AW,ANGELA,WITHERSPOON
2560,473,158VB,VIVIEN,BASINGER
2561,473,165AG,AL,GARLAND
2562,473,196BW,BELA,WALKEN
2563,474,52CH,CARMEN,HUNT
2564,474,56DH,DAN,HARRIS
2565,474,76AA,ANGELINA,ASTAIRE
2566,474,111CZ,CAMERON,ZELLWEGER
2567,474,136EM,ED,MANSFIELD
2568,474,154MG,MERYL,GIBSON
2569,474,187RB,RENEE,BALL
2570,474,200TT,THORA,TEMPLE
2571,475,14VB,VIVIEN,BERGEN
2572,475,65AH,ANGELA,HUDSON
2573,475,80RC,RALPH,CRUZ
2574,475,85MZ,MINNIE,ZELLWEGER
2575,475,94KT,KENNETH,TORN
2576,475,99JM,JIM,MOSTEL
2577,475,145KA,KIM,ALLEN
2578,475,152BH,BEN,HARRIS
2579,475,192JS,JOHN,SUVARI
2580,476,39GB,GOLDIE,BRODY
2581,476,50NH,NATALIE,HOPKINS
2582,476,65AH,ANGELA,HUDSON
2583,476,152BH,BEN,HARRIS
2584,476,153MK,MINNIE,KILMER
2585,477,10CG,CHRISTIAN,GABLE
2586,477,27JM,JULIA,MCQUEEN
2587,477,37VB,VAL,BOLGER
2588,477,58CA,CHRISTIAN,AKROYD
2589,477,67JB,JESSICA,BAILEY
2590,478,17HV,HELEN,VOIGHT
2591,478,20LT,LUCILLE,TRACY
2592,478,46PG,PARKER,GOLDBERG
2593,478,85MZ,MINNIE,ZELLWEGER
2594,478,130GK,GRETA,KEITEL
2595,479,84JP,JAMES,PITT
2596,479,121LB,LIZA,BERGMAN
2597,479,123JD,JULIANNE,DENCH
2598,479,131JJ,JANE,JACKMAN
2599,480,3EC,ED,CHASE
2600,480,10CG,CHRISTIAN,GABLE
2601,480,82WJ,WOODY,JOLIE
2602,480,91CB,CHRISTOPHER,BERRY
2603,480,123JD,JULIANNE,DENCH
2604,480,153MK,MINNIE,KILMER
2605,481,2NW,NICK,WAHLBERG
2606,481,116DS,DAN,STREEP
2607,481,142JR,JADA,RYDER
2608,482,29AW,ALEC,WAYNE
2609,482,86GC,GREG,CHAPLIN
2610,482,151GH,GEOFFREY,HESTON
2611,482,186JZ,JULIA,ZELLWEGER
2612,482,198MK,MARY,KEITEL
2613,483,22EM,ELVIS,MARX
2614,483,158VB,VIVIEN,BASINGER
2615,483,175WH,WILLIAM,HACKMAN
2616,483,178LM,LISA,MONROE
2617,484,18DT,DAN,TORN
2618,484,36BD,BURT,DUKAKIS
2619,484,45RK,REESE,KILMER
2620,484,47JB,JULIA,BARRYMORE
2621,484,74MK,MILLA,KEITEL
2622,484,135RR,RITA,REYNOLDS
2623,484,160CD,CHRIS,DEPP
2624,484,196BW,BELA,WALKEN
2625,485,2NW,NICK,WAHLBERG
2626,485,11ZC,ZERO,CAGE
2627,485,37VB,VAL,BOLGER
2628,485,55FK,FAY,KILMER
2629,485,102WT,WALTER,TORN
2630,485,128CM,CATE,MCQUEEN
2631,485,136EM,ED,MANSFIELD
2632,485,143RD,RIVER,DEAN
2633,485,192JS,JOHN,SUVARI
2634,486,55FK,FAY,KILMER
2635,486,86GC,GREG,CHAPLIN
2636,486,96GW,GENE,WILLIS
2637,486,153MK,MINNIE,KILMER
2638,486,184HG,HUMPHREY,GARLAND
2639,486,194MA,MERYL,ALLEN
2640,487,145KA,KIM,ALLEN
2641,487,172GW,GROUCHO,WILLIAMS
2642,488,29AW,ALEC,WAYNE
2643,488,89CD,CHARLIZE,DENCH
2644,489,33MP,MILLA,PECK
2645,489,54PP,PENELOPE,PINKETT
2646,489,111CZ,CAMERON,ZELLWEGER
2647,489,120PM,PENELOPE,MONROE
2648,489,122SN,SALMA,NOLTE
2649,489,137MW,MORGAN,WILLIAMS
2650,489,139EG,EWAN,GOODING
2651,489,154MG,MERYL,GIBSON
2652,489,179EG,ED,GUINESS
2653,490,4JD,JENNIFER,DAVIS
2654,490,19BF,BOB,FAWCETT
2655,490,44NS,NICK,STALLONE
2656,490,51GP,GARY,PHOENIX
2657,490,53MT,MENA,TEMPLE
2658,490,99JM,JIM,MOSTEL
2659,491,22EM,ELVIS,MARX
2660,491,23SK,SANDRA,KILMER
2661,491,65AH,ANGELA,HUDSON
2662,491,84JP,JAMES,PITT
2663,491,101SD,SUSAN,DAVIS
2664,491,122SN,SALMA,NOLTE
2665,491,141CH,CATE,HARRIS
2666,491,173AD,ALAN,DREYFUSS
2667,492,20LT,LUCILLE,TRACY
2668,492,53MT,MENA,TEMPLE
2669,492,75BP,BURT,POSEY
2670,492,116DS,DAN,STREEP
2671,492,184HG,HUMPHREY,GARLAND
2672,492,189CB,CUBA,BIRCH
2673,493,34AO,AUDREY,OLIVIER
2674,493,36BD,BURT,DUKAKIS
2675,493,60HB,HENRY,BERRY
2676,493,91CB,CHRISTOPHER,BERRY
2677,493,172GW,GROUCHO,WILLIAMS
2678,494,40JC,JOHNNY,CAGE
2679,494,101SD,SUSAN,DAVIS
2680,494,123JD,JULIANNE,DENCH
2681,494,131JJ,JANE,JACKMAN
2682,494,142JR,JADA,RYDER
2683,494,145KA,KIM,ALLEN
2684,494,185MB,MICHAEL,BOLGER
2685,494,195JS,JAYNE,SILVERSTONE
2686,495,14VB,VIVIEN,BERGEN
2687,495,22EM,ELVIS,MARX
2688,495,108WN,WARREN,NOLTE
2689,495,183RC,RUSSELL,CLOSE
2690,496,65AH,ANGELA,HUDSON
2691,496,67JB,JESSICA,BAILEY
2692,496,157GM,GRETA,MALDEN
2693,496,167LB,LAURENCE,BULLOCK
2694,496,173AD,ALAN,DREYFUSS
2695,496,174MB,MICHAEL,BENING
2696,497,21KP,KIRSTEN,PALTROW
2697,497,68RW,RIP,WINSLET
2698,497,82WJ,WOODY,JOLIE
2699,497,125AN,ALBERT,NOLTE
2700,497,143RD,RIVER,DEAN
2701,498,75BP,BURT,POSEY
2702,498,76AA,ANGELINA,ASTAIRE
2703,498,95DW,DARYL,WAHLBERG
2704,498,140WH,WHOOPI,HURT
2705,498,194MA,MERYL,ALLEN
2706,499,1PG,PENELOPE,GUINESS
2707,499,20LT,LUCILLE,TRACY
2708,499,36BD,BURT,DUKAKIS
2709,499,118CA,CUBA,ALLEN
2710,499,187RB,RENEE,BALL
2711,499,198MK,MARY,KEITEL
2712,500,15CO,CUBA,OLIVIER
2713,500,17HV,HELEN,VOIGHT
2714,500,27JM,JULIA,MCQUEEN
2715,500,42TM,TOM,MIRANDA
2716,500,106GD,GROUCHO,DUNST
2717,500,162OK,OPRAH,KILMER
2718,500,184HG,HUMPHREY,GARLAND
2719,501,38TM,TOM,MCKELLEN
2720,501,142JR,JADA,RYDER
2721,501,151GH,GEOFFREY,HESTON
2722,502,15CO,CUBA,OLIVIER
2723,502,28WH,WOODY,HOFFMAN
2724,502,34AO,AUDREY,OLIVIER
2725,502,42TM,TOM,MIRANDA
2726,502,45RK,REESE,KILMER
2727,502,57JC,JUDE,CRUISE
2728,503,5JL,JOHNNY,LOLLOBRIGIDA
2729,503,6BN,BETTE,NICHOLSON
2730,503,16FC,FRED,COSTNER
2731,503,27JM,JULIA,MCQUEEN
2732,503,45RK,REESE,KILMER
2733,503,74MK,MILLA,KEITEL
2734,503,82WJ,WOODY,JOLIE
2735,503,123JD,JULIANNE,DENCH
2736,504,50NH,NATALIE,HOPKINS
2737,504,70MM,MICHELLE,MCCONAUGHEY
2738,504,142JR,JADA,RYDER
2739,504,144AW,ANGELA,WITHERSPOON
2740,504,156FW,FAY,WOOD
2741,505,42TM,TOM,MIRANDA
2742,505,78GS,GROUCHO,SINATRA
2743,505,81SD,SCARLETT,DAMON
2744,505,92KA,KIRSTEN,AKROYD
2745,505,106GD,GROUCHO,DUNST
2746,505,169KH,KENNETH,HOFFMAN
2747,506,1PG,PENELOPE,GUINESS
